category,sourceFile,textKey,scene,field,currentText,revisedText,note
ui,src/utils/finalChapterLogic.ts,ui.utils.finalChapterLogic.line239.1,通用 UI,stringLiteral,A/S 作品累计 ${asWorks} 个，其中 S 作品 ${sWorks} 个,,动态模板，保留变量；疑似硬编码，修改前确认上下文
ui,src/utils/finalChapterLogic.ts,ui.utils.finalChapterLogic.line240.1,通用 UI,stringLiteral,粉丝盘在高压下仍保持稳定,,疑似硬编码，修改前确认上下文
flame,src/utils/finalChapterLogic.ts,flame.utils.finalChapterLogic.line246.1,通用 UI,stringLiteral,FLAME 结果：${flame?.grade ?? '未结算'},,动态模板，保留变量；疑似硬编码，修改前确认上下文
annual,src/utils/finalChapterLogic.ts,annual.utils.finalChapterLogic.line247.1,总选结算,stringLiteral,最终总选：${finalElection?.resultLabel ?? '未结算'},,动态模板，保留变量；疑似硬编码，修改前确认上下文
flame,src/utils/finalChapterLogic.ts,flame.utils.finalChapterLogic.line248.1,通用 UI,stringLiteral,终章舞台表现突出,,疑似硬编码，修改前确认上下文
ui,src/utils/finalChapterLogic.ts,ui.utils.finalChapterLogic.line249.1,通用 UI,stringLiteral,风险控制仍有遗憾,,疑似硬编码，修改前确认上下文
ui,src/utils/finalChapterLogic.ts,ui.utils.finalChapterLogic.line249.2,通用 UI,stringLiteral,距离连续登顶证明还差一步,,疑似硬编码，修改前确认上下文
ui,src/utils/finalChapterLogic.ts,ui.utils.finalChapterLogic.line255.1,通用 UI,stringLiteral,养成过程稳定推进,,疑似硬编码，修改前确认上下文
ui,src/utils/finalChapterLogic.ts,ui.utils.finalChapterLogic.line256.1,通用 UI,stringLiteral,A/S 作品累计 ${asWorks} 个,,动态模板，保留变量；疑似硬编码，修改前确认上下文
annual,src/utils/finalChapterLogic.ts,annual.utils.finalChapterLogic.line257.1,总选结算,stringLiteral,最终总选：${finalElection?.resultLabel ?? '未结算'},,动态模板，保留变量；疑似硬编码，修改前确认上下文
flame,src/utils/finalChapterLogic.ts,flame.utils.finalChapterLogic.line258.1,通用 UI,stringLiteral,终章突破还不够完整,,疑似硬编码，修改前确认上下文
ui,src/utils/finalChapterLogic.ts,ui.utils.finalChapterLogic.line263.1,通用 UI,stringLiteral,粉丝盘未能形成稳定闭环,,疑似硬编码，修改前确认上下文
ui,src/utils/finalChapterLogic.ts,ui.utils.finalChapterLogic.line264.1,通用 UI,stringLiteral,A/S 作品累计 ${asWorks} 个,,动态模板，保留变量；疑似硬编码，修改前确认上下文
annual,src/utils/finalChapterLogic.ts,annual.utils.finalChapterLogic.line265.1,总选结算,stringLiteral,最终总选：${finalElection?.resultLabel ?? '未结算'},,动态模板，保留变量；疑似硬编码，修改前确认上下文
ui,src/utils/finalChapterLogic.ts,ui.utils.finalChapterLogic.line266.1,通用 UI,stringLiteral,作品记忆和应援声量仍有断层,,疑似硬编码，修改前确认上下文
annual,src/utils/finalChapterLogic.ts,annual.utils.finalChapterLogic.line273.1,总选结算,stringLiteral,"FLAME ${flame?.grade ?? '未结算'} · 最终总选 ${finalElection?.resultLabel ?? '未结算'} · A/S作品 ${countWorksAtLeast(state, 'A')} 个",,动态模板，保留变量；疑似硬编码，修改前确认上下文
event,src/utils/flowImportance.ts,event.utils.flowImportance.line25.1,通用 UI,stringLiteral,重要事件：${event.title},,动态模板，保留变量；疑似硬编码，修改前确认上下文
event,src/utils/flowImportance.ts,event.utils.flowImportance.line29.1,通用 UI,stringLiteral,风险事件：${event.title},,动态模板，保留变量；疑似硬编码，修改前确认上下文
event,src/utils/flowImportance.ts,event.utils.flowImportance.line33.1,通用 UI,stringLiteral,里程碑事件：${event.title},,动态模板，保留变量；疑似硬编码，修改前确认上下文
event,src/utils/flowImportance.ts,event.utils.flowImportance.line37.1,通用 UI,stringLiteral,超稀有事件：${event.title},,动态模板，保留变量；疑似硬编码，修改前确认上下文
ui,src/utils/flowImportance.ts,ui.utils.flowImportance.line41.1,通用 UI,stringLiteral,需要处理的危机：${event.title},,动态模板，保留变量；疑似硬编码，修改前确认上下文
ui,src/utils/flowImportance.ts,ui.utils.flowImportance.line44.1,通用 UI,stringLiteral,需要停顿：${event.title},,动态模板，保留变量；疑似硬编码，修改前确认上下文
ui,src/utils/flowImportance.ts,ui.utils.flowImportance.line49.1,通用 UI,stringLiteral,体力危机，需要停下来照顾小獭,,疑似硬编码，修改前确认上下文
ui,src/utils/flowImportance.ts,ui.utils.flowImportance.line53.1,通用 UI,stringLiteral,压力过高，需要停下来调整节奏,,疑似硬编码，修改前确认上下文
ui,src/utils/flowImportance.ts,ui.utils.flowImportance.line57.1,通用 UI,stringLiteral,粉丝疲劳过高，需要修复应援节奏,,疑似硬编码，修改前确认上下文
ui,src/utils/flowImportance.ts,ui.utils.flowImportance.line61.1,通用 UI,stringLiteral,心情低落，需要停下来照顾状态,,疑似硬编码，修改前确认上下文
ui,src/utils/gameLogic.ts,ui.utils.gameLogic.line262.1,通用 UI,stringLiteral,阶段推进,,疑似硬编码，修改前确认上下文
ui,src/utils/gameLogic.ts,ui.utils.gameLogic.line263.1,通用 UI,stringLiteral,小獭整理好状态，准备进入下一阶段。,,疑似硬编码，修改前确认上下文
ui,src/utils/gameLogic.ts,ui.utils.gameLogic.line267.1,通用 UI,stringLiteral,视觉记忆已收录,,疑似硬编码，修改前确认上下文
ui,src/utils/gameLogic.ts,ui.utils.gameLogic.line268.1,通用 UI,stringLiteral,这份记忆已经加入图鉴，后续可以随时回看。,,疑似硬编码，修改前确认上下文
ui,src/utils/gameLogic.ts,ui.utils.gameLogic.line279.1,通用 UI,stringLiteral,选择本月行动，决定这个月的小獭如何积累。,,疑似硬编码，修改前确认上下文
flame,src/utils/gameLogic.ts,flame.utils.gameLogic.line296.1,通用 UI,stringLiteral,即将进入 2026 FLAME 终章,,疑似硬编码，修改前确认上下文
flame,src/utils/gameLogic.ts,flame.utils.gameLogic.line297.1,通用 UI,stringLiteral,2015—2025 的主养成期已经完成。接下来进入 2026 终章准备。,,疑似硬编码，修改前确认上下文
ui,src/utils/gameLogic.ts,ui.utils.gameLogic.line301.1,通用 UI,stringLiteral,新的月份开始了，小獭还会继续向舞台靠近。,,疑似硬编码，修改前确认上下文
flame,src/utils/gameLogic.ts,flame.utils.gameLogic.line316.1,通用 UI,stringLiteral,2026 FLAME 终章,,疑似硬编码，修改前确认上下文
flame,src/utils/gameLogic.ts,flame.utils.gameLogic.line317.1,通用 UI,stringLiteral,终章准备期开始了。1 月到 5 月仍可安排行动，6 月将正式进入 FLAME。,,疑似硬编码，修改前确认上下文
annual,src/utils/gameLogic.ts,annual.utils.gameLogic.line337.1,总选结算,stringLiteral,年度主题节点已经记录，接下来进入总选 / 年度人气结算。,,疑似硬编码，修改前确认上下文
annual,src/utils/gameLogic.ts,annual.utils.gameLogic.line339.1,总选结算,stringLiteral,FLAME 已经记录，接下来进入最终总选。,,疑似硬编码，修改前确认上下文
b50,src/utils/gameLogic.ts,b50.utils.gameLogic.line341.1,B50结算,stringLiteral,年度作品节点已经记录，接下来进入 B50 / 舞台记忆结算。,,疑似硬编码，修改前确认上下文
ui,src/utils/gameLogic.ts,ui.utils.gameLogic.line343.1,通用 UI,stringLiteral,年度作品节点已经记录，接下来整理这一年的总结。,,疑似硬编码，修改前确认上下文
ui,src/utils/gameLogic.ts,ui.utils.gameLogic.line344.1,通用 UI,stringLiteral,年度节点已经记录，新的月份准备开始。,,疑似硬编码，修改前确认上下文
ui,src/utils/gameLogic.ts,ui.utils.gameLogic.line363.1,通用 UI,stringLiteral,当前阶段不能选择行动。,,疑似硬编码，修改前确认上下文
ui,src/utils/gameLogic.ts,ui.utils.gameLogic.line420.1,通用 UI,stringLiteral,本月行动：${variantText},,动态模板，保留变量；疑似硬编码，修改前确认上下文
event,src/utils/gameLogic.ts,event.utils.gameLogic.line428.1,通用 UI,stringLiteral,当前阶段不能跳过事件。,,疑似硬编码，修改前确认上下文
event,src/utils/gameLogic.ts,event.utils.gameLogic.line445.1,通用 UI,stringLiteral,当前阶段不能处理事件。,,疑似硬编码，修改前确认上下文
b50,src/utils/gameLogic.ts,b50.utils.gameLogic.line512.1,B50结算,stringLiteral,当前阶段不能进行 B50 结算。,,疑似硬编码，修改前确认上下文
b50,src/utils/gameLogic.ts,b50.utils.gameLogic.line542.1,B50结算,stringLiteral,B50 舞台记忆节点,,疑似硬编码，修改前确认上下文
ui,src/utils/gameLogic.ts,ui.utils.gameLogic.line564.1,通用 UI,stringLiteral,档位 ${annualResult.resultLabel},,动态模板，保留变量；疑似硬编码，修改前确认上下文
annual,src/utils/gameLogic.ts,annual.utils.gameLogic.line572.1,总选结算,stringLiteral,当前阶段不能进行总选结算。,,疑似硬编码，修改前确认上下文
annual,src/utils/gameLogic.ts,annual.utils.gameLogic.line600.1,总选结算,stringLiteral,年度人气总选节点,,疑似硬编码，修改前确认上下文
ui,src/utils/gameLogic.ts,ui.utils.gameLogic.line620.1,通用 UI,stringLiteral,档位 ${annualResult.resultLabel},,动态模板，保留变量；疑似硬编码，修改前确认上下文
annual,src/utils/gameLogic.ts,annual.utils.gameLogic.line628.1,总选结算,stringLiteral,当前阶段不能进行最终总选。,,疑似硬编码，修改前确认上下文
ui,src/utils/gameLogic.ts,ui.utils.gameLogic.line717.1,通用 UI,monthStart,月份开始,,疑似硬编码，修改前确认上下文
ui,src/utils/gameLogic.ts,ui.utils.gameLogic.line718.1,通用 UI,monthlyPlan,本月行动,,疑似硬编码，修改前确认上下文
event,src/utils/gameLogic.ts,event.utils.gameLogic.line719.1,通用 UI,monthlyEvent,本月事件,,疑似硬编码，修改前确认上下文
annual,src/utils/gameLogic.ts,annual.utils.gameLogic.line720.1,总选结算,election,本月总选,,疑似硬编码，修改前确认上下文
b50,src/utils/gameLogic.ts,b50.utils.gameLogic.line721.1,B50结算,b50,本月 B50,,疑似硬编码，修改前确认上下文
ui,src/utils/gameLogic.ts,ui.utils.gameLogic.line722.1,通用 UI,themeNode,年度主题节点,,疑似硬编码，修改前确认上下文
ui,src/utils/gameLogic.ts,ui.utils.gameLogic.line723.1,通用 UI,workNode,年度作品节点,,疑似硬编码，修改前确认上下文
ui,src/utils/gameLogic.ts,ui.utils.gameLogic.line724.1,通用 UI,yearSummary,年度总结,,疑似硬编码，修改前确认上下文
flame,src/utils/gameLogic.ts,flame.utils.gameLogic.line725.1,通用 UI,flamePrelude,FLAME 终章,,疑似硬编码，修改前确认上下文
annual,src/utils/gameLogic.ts,annual.utils.gameLogic.line726.1,总选结算,finalElection,最终总选,,疑似硬编码，修改前确认上下文
flame,src/utils/gameLogic.ts,flame.utils.gameLogic.line727.1,通用 UI,finalEnding,终章结算,,疑似硬编码，修改前确认上下文
ui,src/utils/gameLogic.ts,ui.utils.gameLogic.line1015.1,通用 UI,stringLiteral,新人期,,疑似硬编码，修改前确认上下文
ui,src/utils/gameLogic.ts,ui.utils.gameLogic.line1019.1,通用 UI,stringLiteral,成长期,,疑似硬编码，修改前确认上下文
ui,src/utils/gameLogic.ts,ui.utils.gameLogic.line1023.1,通用 UI,stringLiteral,突破期,,疑似硬编码，修改前确认上下文
ui,src/utils/gameLogic.ts,ui.utils.gameLogic.line1027.1,通用 UI,stringLiteral,成熟期,,疑似硬编码，修改前确认上下文
flame,src/utils/gameLogic.ts,flame.utils.gameLogic.line1030.1,通用 UI,stringLiteral,终章年,,疑似硬编码，修改前确认上下文
ui,src/utils/gameLogic.ts,ui.utils.gameLogic.line1035.1,通用 UI,stringLiteral,需要注意状态，小獭已经背着不少压力了。,,疑似硬编码，修改前确认上下文
ui,src/utils/gameLogic.ts,ui.utils.gameLogic.line1039.1,通用 UI,text,舞台实力派路线正在成形。,,疑似硬编码，修改前确认上下文
ui,src/utils/gameLogic.ts,ui.utils.gameLogic.line1040.1,通用 UI,text,长期陪伴路线正在变得清晰。,,疑似硬编码，修改前确认上下文
ui,src/utils/gameLogic.ts,ui.utils.gameLogic.line1041.1,通用 UI,text,影响力突破路线有明显机会。,,疑似硬编码，修改前确认上下文
ui,src/utils/gameLogic.ts,ui.utils.gameLogic.line1042.1,通用 UI,text,可瓜可花的经营路线越来越鲜明。,,疑似硬编码，修改前确认上下文
system,src/utils/gameLogic.ts,system.utils.gameLogic.line1160.1,通用 UI,title,无法推进,,疑似硬编码，修改前确认上下文
annual,src/utils/gameLogic.ts,annual.utils.gameLogic.line1259.1,总选结算,stringLiteral,总选 / 年度人气,,疑似硬编码，修改前确认上下文
b50,src/utils/gameLogic.ts,b50.utils.gameLogic.line1259.2,B50结算,stringLiteral,B50 / 舞台记忆,,疑似硬编码，修改前确认上下文
ui,src/utils/gameLogic.ts,ui.utils.gameLogic.line1293.1,通用 UI,stringLiteral,档位 ${result.resultLabel},,动态模板，保留变量；疑似硬编码，修改前确认上下文
annual,src/utils/gameLogic.ts,annual.utils.gameLogic.line1303.1,总选结算,title,最终总选 / 终章总选,,疑似硬编码，修改前确认上下文
flame,src/utils/gameLogic.ts,flame.utils.gameLogic.line1304.1,通用 UI,message,${result.narrative} 最终通向：${state.endingResult?.title ?? '终章结算'}。,,动态模板，保留变量；疑似硬编码，修改前确认上下文
ui,src/utils/gameLogic.ts,ui.utils.gameLogic.line1308.1,通用 UI,stringLiteral,档位 ${result.resultLabel},,动态模板，保留变量；疑似硬编码，修改前确认上下文
annual,src/utils/gameLogic.ts,annual.utils.gameLogic.line1335.1,总选结算,stringLiteral,${result.currentYear} 总选入围,,动态模板，保留变量；疑似硬编码，修改前确认上下文
annual,src/utils/gameLogic.ts,annual.utils.gameLogic.line1335.2,通用 UI,stringLiteral,年度人气节点进入可见名单。,,动态模板，保留变量；疑似硬编码，修改前确认上下文
annual,src/utils/gameLogic.ts,annual.utils.gameLogic.line1339.1,总选结算,stringLiteral,${result.currentYear} 总选 Top16,,动态模板，保留变量；疑似硬编码，修改前确认上下文
ui,src/utils/gameLogic.ts,ui.utils.gameLogic.line1339.2,通用 UI,stringLiteral,粉丝支持进入核心档位。,,动态模板，保留变量；疑似硬编码，修改前确认上下文
annual,src/utils/gameLogic.ts,annual.utils.gameLogic.line1343.1,总选结算,stringLiteral,${result.currentYear} 总选神七,,动态模板，保留变量；疑似硬编码，修改前确认上下文
annual,src/utils/gameLogic.ts,annual.utils.gameLogic.line1343.2,通用 UI,stringLiteral,年度人气走到真正高位。,,动态模板，保留变量；疑似硬编码，修改前确认上下文
annual,src/utils/gameLogic.ts,annual.utils.gameLogic.line1347.1,总选结算,stringLiteral,${result.currentYear} 总选 Top3,,动态模板，保留变量；疑似硬编码，修改前确认上下文
ui,src/utils/gameLogic.ts,ui.utils.gameLogic.line1347.2,通用 UI,stringLiteral,距离年度顶点只差一步。,,动态模板，保留变量；疑似硬编码，修改前确认上下文
annual,src/utils/gameLogic.ts,annual.utils.gameLogic.line1351.1,总选结算,stringLiteral,${result.currentYear} 总选第1,,动态模板，保留变量；疑似硬编码，修改前确认上下文
ui,src/utils/gameLogic.ts,ui.utils.gameLogic.line1351.2,通用 UI,stringLiteral,长期应援汇成最高处的名字。,,动态模板，保留变量；疑似硬编码，修改前确认上下文
b50,src/utils/gameLogic.ts,b50.utils.gameLogic.line1372.1,B50结算,stringLiteral,${result.currentYear} B50 入围,,动态模板，保留变量；疑似硬编码，修改前确认上下文
ui,src/utils/gameLogic.ts,ui.utils.gameLogic.line1372.2,通用 UI,stringLiteral,这一年的舞台留下了可见回声。,,动态模板，保留变量；疑似硬编码，修改前确认上下文
ui,src/utils/gameLogic.ts,ui.utils.gameLogic.line1376.1,通用 UI,stringLiteral,舞台记忆进入高位区域。,,动态模板，保留变量；疑似硬编码，修改前确认上下文
ui,src/utils/gameLogic.ts,ui.utils.gameLogic.line1380.1,通用 UI,stringLiteral,年度舞台成为重要记忆点。,,动态模板，保留变量；疑似硬编码，修改前确认上下文
ui,src/utils/gameLogic.ts,ui.utils.gameLogic.line1384.1,通用 UI,stringLiteral,${result.currentYear} 年度舞台记忆,,动态模板，保留变量；疑似硬编码，修改前确认上下文
ui,src/utils/gameLogic.ts,ui.utils.gameLogic.line1384.2,通用 UI,stringLiteral,这一场舞台成为会被反复提起的高光。,,动态模板，保留变量；疑似硬编码，修改前确认上下文
ui,src/utils/gameLogic.ts,ui.utils.gameLogic.line1418.1,通用 UI,stringLiteral,档位 ${result.rankLabel},,动态模板，保留变量；疑似硬编码，修改前确认上下文
event,src/utils/gameLogic.ts,event.utils.gameLogic.line1419.1,通用 UI,stringLiteral,事件加成 ${result.eventBonus >= 0 ? '+' : ''}${result.eventBonus},,动态模板，保留变量；疑似硬编码，修改前确认上下文
ui,src/utils/gameLogic.ts,ui.utils.gameLogic.line1421.1,通用 UI,stringLiteral,贡献：${factor},,动态模板，保留变量；疑似硬编码，修改前确认上下文
ui,src/utils/gameLogic.ts,ui.utils.gameLogic.line1422.1,通用 UI,stringLiteral,加成：${factor},,动态模板，保留变量；疑似硬编码，修改前确认上下文
ui,src/utils/gameLogic.ts,ui.utils.gameLogic.line1423.1,通用 UI,stringLiteral,拖累：${factor},,动态模板，保留变量；疑似硬编码，修改前确认上下文
ui,src/utils/gameLogic.ts,ui.utils.gameLogic.line1426.1,通用 UI,stringLiteral,状态修正 0,,疑似硬编码，修改前确认上下文
annual,src/utils/gameLogic.ts,annual.utils.gameLogic.line1712.1,总选结算,stringLiteral,总选 / 年度人气,,疑似硬编码，修改前确认上下文
b50,src/utils/gameLogic.ts,b50.utils.gameLogic.line1712.2,B50结算,stringLiteral,B50 / 舞台记忆,,疑似硬编码，修改前确认上下文
ui,src/utils/gameLogic.ts,ui.utils.gameLogic.line1751.1,通用 UI,stringLiteral,年度节点记录,,疑似硬编码，修改前确认上下文
ui,src/utils/gameLogic.ts,ui.utils.gameLogic.line1792.1,通用 UI,stringLiteral,作品里程碑,,疑似硬编码，修改前确认上下文
ui,src/utils/gameLogic.ts,ui.utils.gameLogic.line1818.1,通用 UI,stringLiteral,年度主题节点,,疑似硬编码，修改前确认上下文
ui,src/utils/gameLogic.ts,ui.utils.gameLogic.line1844.1,通用 UI,stringLiteral,年度作品节点,,疑似硬编码，修改前确认上下文
ui,src/utils/gameLogic.ts,ui.utils.gameLogic.line1895.1,通用 UI,stringLiteral,视觉记忆,,疑似硬编码，修改前确认上下文
ui,src/utils/gameLogic.ts,ui.utils.gameLogic.line1923.1,通用 UI,stringLiteral,视觉记忆,,疑似硬编码，修改前确认上下文
ui,src/utils/gameLogic.ts,ui.utils.gameLogic.line1924.1,通用 UI,stringLiteral,这份记忆已经加入图鉴。,,疑似硬编码，修改前确认上下文
flame,src/utils/gameLogic.ts,flame.utils.gameLogic.line1994.1,通用 UI,stringLiteral,终章结算,,疑似硬编码，修改前确认上下文
ui,src/utils/gameLogic.ts,ui.utils.gameLogic.line2137.1,通用 UI,stringLiteral,年度级高光已经收录进作品记忆。,,疑似硬编码，修改前确认上下文
ui,src/utils/gameLogic.ts,ui.utils.gameLogic.line2138.1,通用 UI,stringLiteral,代表作记忆已经收录进作品图鉴。,,疑似硬编码，修改前确认上下文
ui,src/utils/rankLogic.ts,ui.utils.rankLogic.line284.1,通用 UI,stringLiteral,${calibration.name}最高参考档位为 ${ELECTION_TIER_LABELS[calibration.maxElectionTier]},,动态模板，保留变量；疑似硬编码，修改前确认上下文
ui,src/utils/rankLogic.ts,ui.utils.rankLogic.line290.1,通用 UI,stringLiteral,第1条件未满足，降为 Top3,,疑似硬编码，修改前确认上下文
ui,src/utils/rankLogic.ts,ui.utils.rankLogic.line297.1,通用 UI,stringLiteral,Top3 条件未满足，降为神七,,疑似硬编码，修改前确认上下文
ui,src/utils/rankLogic.ts,ui.utils.rankLogic.line304.1,通用 UI,stringLiteral,神七条件未满足，降为 TOP16,,疑似硬编码，修改前确认上下文
b50,src/utils/rankLogic.ts,b50.utils.rankLogic.line324.1,B50结算,stringLiteral,${calibration.name}最高参考档位为 ${B50_TIER_LABELS[calibration.maxB50Tier]},,动态模板，保留变量；疑似硬编码，修改前确认上下文
ui,src/utils/rankLogic.ts,ui.utils.rankLogic.line330.1,通用 UI,stringLiteral,年度舞台记忆条件未满足，降为名场面,,疑似硬编码，修改前确认上下文
ui,src/utils/rankLogic.ts,ui.utils.rankLogic.line337.1,通用 UI,stringLiteral,名场面条件未满足，降为高位曲,,疑似硬编码，修改前确认上下文
ui,src/utils/rankLogic.ts,ui.utils.rankLogic.line432.1,通用 UI,stringLiteral,粉丝,,疑似硬编码，修改前确认上下文
ui,src/utils/rankLogic.ts,ui.utils.rankLogic.line432.2,通用 UI,stringLiteral,应援,,疑似硬编码，修改前确认上下文
ui,src/utils/rankLogic.ts,ui.utils.rankLogic.line432.3,通用 UI,stringLiteral,营业,,疑似硬编码，修改前确认上下文
ui,src/utils/rankLogic.ts,ui.utils.rankLogic.line436.1,通用 UI,stringLiteral,外务,,疑似硬编码，修改前确认上下文
ui,src/utils/rankLogic.ts,ui.utils.rankLogic.line436.2,通用 UI,stringLiteral,曝光,,疑似硬编码，修改前确认上下文
ui,src/utils/rankLogic.ts,ui.utils.rankLogic.line436.3,通用 UI,stringLiteral,舆论,,疑似硬编码，修改前确认上下文
ui,src/utils/rankLogic.ts,ui.utils.rankLogic.line440.1,通用 UI,stringLiteral,舞台,,疑似硬编码，修改前确认上下文
ui,src/utils/rankLogic.ts,ui.utils.rankLogic.line440.2,通用 UI,stringLiteral,练习,,疑似硬编码，修改前确认上下文
ui,src/utils/rankLogic.ts,ui.utils.rankLogic.line444.1,通用 UI,stringLiteral,舞台,,疑似硬编码，修改前确认上下文
ui,src/utils/rankLogic.ts,ui.utils.rankLogic.line444.2,通用 UI,stringLiteral,练习,,疑似硬编码，修改前确认上下文
ui,src/utils/rankLogic.ts,ui.utils.rankLogic.line444.3,通用 UI,stringLiteral,透支,,疑似硬编码，修改前确认上下文
ui,src/utils/rankLogic.ts,ui.utils.rankLogic.line463.1,通用 UI,label,压力接近透支,,疑似硬编码，修改前确认上下文
ui,src/utils/rankLogic.ts,ui.utils.rankLogic.line464.1,通用 UI,label,压力偏高,,疑似硬编码，修改前确认上下文
ui,src/utils/rankLogic.ts,ui.utils.rankLogic.line465.1,通用 UI,label,心情低落,,疑似硬编码，修改前确认上下文
ui,src/utils/rankLogic.ts,ui.utils.rankLogic.line466.1,通用 UI,label,心情稳定,,疑似硬编码，修改前确认上下文
ui,src/utils/rankLogic.ts,ui.utils.rankLogic.line467.1,通用 UI,label,体力偏低,,疑似硬编码，修改前确认上下文
ui,src/utils/rankLogic.ts,ui.utils.rankLogic.line468.1,通用 UI,label,状态充足,,疑似硬编码，修改前确认上下文
ui,src/utils/rankLogic.ts,ui.utils.rankLogic.line480.1,通用 UI,stringLiteral,粉丝数积累较强,,疑似硬编码，修改前确认上下文
ui,src/utils/rankLogic.ts,ui.utils.rankLogic.line481.1,通用 UI,stringLiteral,核心应援力稳定,,疑似硬编码，修改前确认上下文
ui,src/utils/rankLogic.ts,ui.utils.rankLogic.line482.1,通用 UI,stringLiteral,影响力稳步提升,,疑似硬编码，修改前确认上下文
ui,src/utils/rankLogic.ts,ui.utils.rankLogic.line483.1,通用 UI,stringLiteral,形象魅力有记忆点,,疑似硬编码，修改前确认上下文
ui,src/utils/rankLogic.ts,ui.utils.rankLogic.line484.1,通用 UI,stringLiteral,粉丝营业和应援筹备充足,,疑似硬编码，修改前确认上下文
ui,src/utils/rankLogic.ts,ui.utils.rankLogic.line494.1,通用 UI,stringLiteral,外务曝光带来路人认知,,疑似硬编码，修改前确认上下文
ui,src/utils/rankLogic.ts,ui.utils.rankLogic.line495.1,通用 UI,stringLiteral,形象经营强化辨识度,,疑似硬编码，修改前确认上下文
ui,src/utils/rankLogic.ts,ui.utils.rankLogic.line496.1,通用 UI,stringLiteral,稳定运营保持基本盘,,疑似硬编码，修改前确认上下文
event,src/utils/rankLogic.ts,event.utils.rankLogic.line497.1,通用 UI,stringLiteral,正向粉丝事件带来加成,,疑似硬编码，修改前确认上下文
event,src/utils/rankLogic.ts,event.utils.rankLogic.line498.1,通用 UI,stringLiteral,曝光事件扩大讨论度,,疑似硬编码，修改前确认上下文
event,src/utils/rankLogic.ts,event.utils.rankLogic.line499.1,通用 UI,stringLiteral,事件加成 +${eventBonus},,动态模板，保留变量；疑似硬编码，修改前确认上下文
ui,src/utils/rankLogic.ts,ui.utils.rankLogic.line509.1,通用 UI,stringLiteral,粉丝数仍然不足,,疑似硬编码，修改前确认上下文
ui,src/utils/rankLogic.ts,ui.utils.rankLogic.line510.1,通用 UI,stringLiteral,核心应援力还不稳定,,疑似硬编码，修改前确认上下文
ui,src/utils/rankLogic.ts,ui.utils.rankLogic.line511.1,通用 UI,stringLiteral,外部认知偏弱,,疑似硬编码，修改前确认上下文
ui,src/utils/rankLogic.ts,ui.utils.rankLogic.line512.1,通用 UI,stringLiteral,压力偏高影响发挥,,疑似硬编码，修改前确认上下文
ui,src/utils/rankLogic.ts,ui.utils.rankLogic.line513.1,通用 UI,stringLiteral,心情低落影响营业状态,,疑似硬编码，修改前确认上下文
event,src/utils/rankLogic.ts,event.utils.rankLogic.line514.1,通用 UI,stringLiteral,负面事件消耗支持度,,疑似硬编码，修改前确认上下文
ui,src/utils/rankLogic.ts,ui.utils.rankLogic.line520.1,通用 UI,stringLiteral,舞台力突出,,疑似硬编码，修改前确认上下文
ui,src/utils/rankLogic.ts,ui.utils.rankLogic.line521.1,通用 UI,stringLiteral,核心应援力稳定,,疑似硬编码，修改前确认上下文
ui,src/utils/rankLogic.ts,ui.utils.rankLogic.line522.1,通用 UI,stringLiteral,舞蹈基础扎实,,疑似硬编码，修改前确认上下文
ui,src/utils/rankLogic.ts,ui.utils.rankLogic.line523.1,通用 UI,stringLiteral,唱功稳定,,疑似硬编码，修改前确认上下文
ui,src/utils/rankLogic.ts,ui.utils.rankLogic.line524.1,通用 UI,stringLiteral,舞台专项和集训次数较多,,疑似硬编码，修改前确认上下文
ui,src/utils/rankLogic.ts,ui.utils.rankLogic.line535.1,通用 UI,stringLiteral,剧场训练和集训持续打底,,疑似硬编码，修改前确认上下文
ui,src/utils/rankLogic.ts,ui.utils.rankLogic.line536.1,通用 UI,stringLiteral,粉丝愿意为舞台投票,,疑似硬编码，修改前确认上下文
b50,src/utils/rankLogic.ts,b50.utils.rankLogic.line537.1,B50结算,stringLiteral,B50 前集中打磨舞台,,疑似硬编码，修改前确认上下文
event,src/utils/rankLogic.ts,event.utils.rankLogic.line538.1,通用 UI,stringLiteral,舞台相关事件形成记忆点,,疑似硬编码，修改前确认上下文
event,src/utils/rankLogic.ts,event.utils.rankLogic.line539.1,通用 UI,stringLiteral,事件加成 +${eventBonus},,动态模板，保留变量；疑似硬编码，修改前确认上下文
ui,src/utils/rankLogic.ts,ui.utils.rankLogic.line548.1,通用 UI,stringLiteral,舞台力积累不足,,疑似硬编码，修改前确认上下文
ui,src/utils/rankLogic.ts,ui.utils.rankLogic.line549.1,通用 UI,stringLiteral,粉丝投票基础偏弱,,疑似硬编码，修改前确认上下文
ui,src/utils/rankLogic.ts,ui.utils.rankLogic.line550.1,通用 UI,stringLiteral,体力偏低影响舞台发挥,,疑似硬编码，修改前确认上下文
ui,src/utils/rankLogic.ts,ui.utils.rankLogic.line551.1,通用 UI,stringLiteral,压力偏高影响稳定度,,疑似硬编码，修改前确认上下文
event,src/utils/rankLogic.ts,event.utils.rankLogic.line552.1,通用 UI,stringLiteral,负面舞台事件影响记忆点,,疑似硬编码，修改前确认上下文
ui,src/utils/rankLogic.ts,ui.utils.rankLogic.line622.1,通用 UI,penaltyNote,结果低于预期，压力和粉丝疲劳上升,,疑似硬编码，修改前确认上下文
ui,src/utils/rankLogic.ts,ui.utils.rankLogic.line629.1,通用 UI,bonusNote,达到或超过预期，应援信心提升,,疑似硬编码，修改前确认上下文
